J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
10,18.655,0.3,0.3,0.3,0.3,0.46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.47627,0.3,1.48373,0.3,0.3,0.3,0.3,0.3,1.135,1.825,0.3,0.31,9.81516,4.12836,-9.5,4.02,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,1.46681,0.3,7.09734,2.29932,0.3,0.3,0.3,4.32907,3.50361,4.83039,1.97923,0.3,0.623911,0.3,0.3,0.665495,0.385681,0.439997,0.3,0.770364,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.355,0.3,0.3,0.958784,3.49,0.44,0.3,0.3,0.349825,0.3,0.3,0.3,0.306965,0.3,0.3,0.3,0.349906,0.729737,0.3,0.3,0.3,0.805,0.75,0.3,0.3,0.3,0.3,0.326621,0.3,0.3,0.3,1.7,0.521175,0.53067,1.26423,0.665,0.981749,6.20648,0.46,0.349313,7.935,0.3,0.375957,0.47034,0.36,0.3,0.396673,0.3,0.393017,0.3,0.395,0.3,4.685,0.439314,2.365,0.3,0.3,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.39,1.84494,2.24011,0.928138,3.17653,10.41,0.3,4.34704,1.64,3.85758,0.3,0.3,3.9105,2.94573,0.3,4.03,0.3,0.958329,0.488092,0.3,0.3,0.408475,1.625,0.359422,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
11,18.655,0.3,0.3,0.3,0.3,0.46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.36523,0.3,1.30977,0.3,0.3,0.3,0.3,0.3,1.22,1.855,0.3,0.315,9.89553,4.16216,-9.5,4.095,0.3,0.3,0.3,0.3,0.505,0.3,0.3,0.3,0.3,1.35703,0.3,3.158,1.1245,0.3,0.3,0.3,1.98475,1.6349,2.19722,0.988836,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.35,0.3,0.3,0.949939,3.495,0.46,0.3,0.3,0.346598,0.3,0.3,0.3,0.304133,0.3,0.3,0.3,0.382844,0.798431,0.305,0.3,0.3,0.795,0.75,0.3,0.3,0.3,0.3,0.323755,0.3,0.3,0.3,1.71,0.470983,0.479563,1.14248,0.67,0.8872,6.2573,0.46,0.447724,7.98,0.3,0.507577,0.690883,0.355,0.3,0.554111,0.3,0.545899,0.3,0.39,0.3,4.815,0.645308,2.27,0.329368,0.3,0.645549,0.3,0.686577,0.906483,0.3,0.86902,0.3,15.385,1.70685,2.07245,0.858671,1.49628,10.485,0.3,4.32834,1.6,3.84099,0.3,0.3,3.89368,2.93306,0.3,4.145,0.3,0.3,0.3,0.3,0.3,0.3,1.635,0.3,0.3,0.300695,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
12,18.65,0.3,0.3,0.3,0.3,0.455,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.51339,0.3,0.676615,0.3,0.3,0.3,0.3,0.725,1.245,1.935,0.3,0.31,9.97104,4.19392,-9.5,4.06,0.3,0.3,0.3,0.3,0.515,0.3,0.3,0.3,0.3,1.33779,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.34,0.3,0.3,0.94817,3.5,0.46,0.3,0.3,0.345953,0.3,0.3,0.3,0.303567,0.3,0.3,0.3,0.372585,0.777034,0.315,0.3,0.3,0.79,0.75,0.3,0.3,0.3,0.3,0.310445,0.3,0.3,0.3,1.76,0.520487,0.52997,1.26256,0.68,0.980454,6.30504,0.46,0.516268,8.02,0.3,0.585284,0.796653,0.355,0.3,0.638942,0.3,0.629473,0.310909,0.39,0.3,4.83,0.744101,2.39,0.372778,0.3,0.626393,0.3,0.666204,0.879584,0.3,0.843233,0.3,15.38,1.68265,2.04306,0.846497,0.3,10.71,0.3,4.36934,1.565,3.87737,0.3,0.3,3.93056,2.96084,0.3,4.19,0.3,0.3,0.3,0.3,0.3,0.3,1.66,0.3,0.3,0.313186,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
13,18.635,0.3,0.3,0.3,0.3,0.455,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.795,1.16,2.025,0.3,0.31,9.39869,3.95318,-9.5,3.86,0.3,0.3,0.3,0.3,0.525,0.3,0.3,0.3,0.3,1.35024,0.3,0.602935,0.3,0.3,0.3,0.3,0.426271,0.373592,0.458263,0.3,0.3,0.798106,0.3,0.351389,0.854974,0.47231,0.546591,0.3,0.998389,0.3,0.3,0.329409,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.315,0.3,0.3,0.94817,3.505,0.455,0.3,0.3,0.345953,0.3,0.3,0.3,0.303567,0.3,0.3,0.3,0.368265,0.768025,0.32,0.3,0.3,0.79,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.76,0.543177,0.553073,1.3176,0.705,1.02319,5.94313,0.46,0.549325,8.015,0.3,0.62276,0.847663,0.365,0.3,0.679854,0.3,0.669778,0.329995,0.385,0.3,4.8,0.791746,2.56,0.396647,0.3,0.626393,0.3,0.666204,0.879584,0.3,0.843233,0.3,15.385,1.69831,2.06208,0.854374,0.352718,10.89,0.3,3.95541,1.605,3.51005,0.3,0.3,3.5582,2.68034,0.3,4.21,0.3,1.25544,0.612364,0.3,0.3,0.503482,1.68,0.436399,0.3,0.33324,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
14,18.44,0.3,0.3,0.3,0.3,0.47,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.475,1.135,2.14,0.3,0.305,8.38794,3.52806,-9.5,3.965,0.3,0.3,0.3,0.3,0.53,0.3,0.3,0.3,0.3,1.24837,0.3,0.602935,0.3,0.3,0.3,0.3,0.426271,0.373592,0.458263,0.3,0.3,1.39356,0.3,0.433026,1.51583,0.69303,0.852749,0.3,1.8242,0.3,0.3,0.385765,0.3,0.306503,0.6,0.344232,0.3,0.3,0.3,0.3,12.31,0.326736,0.3,0.944633,3.51,0.46,0.3,0.3,0.344662,0.3,0.3,0.3,0.302434,0.3,0.3,0.3,0.367185,0.765773,0.325,0.3,0.3,0.79,0.74,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.765,0.526675,0.536271,1.27757,0.74,0.99211,5.304,0.46,0.56002,7.96,0.3,0.634884,0.864166,0.365,0.3,0.69309,0.3,0.682818,0.33642,0.37,0.3,5.025,0.80716,2.71,0.404369,0.3,0.645549,0.3,0.686577,0.906483,0.3,0.86902,0.3,15.39,1.57019,1.90651,0.78992,0.352718,10.885,0.3,4.08876,1.66,3.62838,0.3,0.3,3.67815,2.7707,0.3,4.37,0.3,2.37692,0.994174,0.315,0.3,0.760057,1.69,0.615815,0.3,0.339728,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
15,18.44,0.3,0.3,0.3,0.3,0.495,0.3,0.3,0.3,0.30805,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.025,1.19,2.175,0.3,0.305,8.44883,3.55367,-9.5,3.995,0.3,0.3,0.3,0.3,0.53,0.3,0.3,0.3,0.3,1.28686,0.3,0.970163,0.415708,0.3,0.3,0.3,0.650264,0.554874,0.708196,0.378718,0.3,1.24242,0.3,0.386061,1.35143,0.617867,0.760263,0.3,1.62636,0.3,0.3,0.356356,0.3,0.306503,0.6,0.399046,0.3,0.3,0.3,0.3,12.34,0.363101,0.3,0.949939,3.515,0.44,0.3,0.3,0.346598,0.3,0.3,0.3,0.304133,0.3,0.3,0.3,0.373125,0.778161,0.335,0.3,0.3,0.78,0.735,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.77,0.49711,0.506167,1.20586,0.755,0.936417,5.3425,0.46,0.485156,8.15,0.3,0.550012,0.748644,0.35,0.3,0.600437,0.3,0.591538,0.317334,0.385,0.3,5.1,0.699259,2.815,0.351131,0.3,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.395,1.61859,1.96528,0.81427,0.517077,10.93,0.3,4.33741,1.675,3.84904,0.3,0.3,3.90184,2.9392,0.3,4.615,0.3,2.11913,0.88635,0.335,0.3,0.677624,1.715,0.549026,0.3,0.318979,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
16,18.64,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.313729,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.49,1.21,2.135,0.3,0.315,8.91889,3.75138,-9.5,3.96,0.3,0.3,0.3,0.3,0.535,0.3,0.3,0.3,0.3,1.36269,0.3,0.970163,0.415708,0.3,0.3,0.3,0.650264,0.554874,0.708196,0.378718,0.364875,1.81367,0.3,0.56357,1.97281,0.901959,1.10983,0.3,2.37415,0.3,0.3,0.514491,0.3,0.426435,0.6,0.406556,0.3,0.3,0.3,0.3,12.335,0.369934,0.3,0.955246,3.52,0.42,0.3,0.3,0.348534,0.3,0.3,0.3,0.305832,0.3,0.3,0.3,0.392564,0.818701,0.335,0.3,0.3,0.775,0.74,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.77,0.455856,0.464161,1.10579,0.75,0.858706,5.63973,0.46,0.403973,8.415,0.3,0.457976,0.62337,0.35,0.3,0.499963,0.3,0.492554,0.3,0.4,0.3,4.955,0.582248,2.805,0.3,0.3,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.385,1.71397,2.08109,0.862252,0.517077,10.925,0.3,4.45078,1.615,3.94963,0.3,0.3,4.00381,3.01602,0.3,4.545,0.3,3.0935,1.29389,0.34,0.3,0.989191,1.73,0.801465,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
17,18.65,0.3,0.3,0.3,0.3,0.495,0.3,0.3,0.3,0.305679,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.87,1.21,2.08,0.3,0.315,8.47562,3.56493,-9.5,3.98,0.87646,1.52248,0.629162,0.3,0.52,1.09372,0.3,0.3,1.37539,1.40569,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.364875,1.80983,0.3,0.562376,1.96863,0.900048,1.10748,0.3,2.36912,0.3,0.3,0.514491,0.3,0.426435,0.605,0.357742,0.3,0.3,0.3,0.3,12.335,0.333569,0.3,0.953477,3.525,0.42,0.3,0.3,0.347889,0.3,0.3,0.3,0.305266,0.3,0.3,0.3,0.404984,0.844603,0.33,0.3,0.3,0.78,0.735,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.77,0.440042,0.448059,1.06742,0.735,0.828917,5.35944,0.46,0.347368,8.44,0.3,0.373753,0.454558,0.36,0.3,0.394266,0.3,0.390646,0.3,0.395,0.3,5.025,0.434468,2.615,0.3,0.707792,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.38,1.76807,2.14677,0.889466,0.3,10.715,0.3,4.26852,1.6,3.7879,0.3,0.3,3.83986,2.89251,0.3,4.4,0.3,3.08694,1.29115,0.34,0.3,0.987095,1.7,0.799767,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
18,18.65,0.3,0.3,0.3,0.3,0.495,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.02623,0.3,0.443767,0.3,0.3,0.3,0.3,0.3,1.225,2.01,0.3,0.31,8.44153,3.55059,-9.5,4.13,0.87646,1.52248,0.629162,0.3,0.505,1.09372,0.3,0.3,1.37539,1.3525,0.3,2.0417,0.762851,0.3,0.3,0.3,1.30385,1.08384,1.43747,0.677535,0.3,0.643124,0.3,0.303231,0.686394,0.395236,0.451754,0.3,0.795514,0.3,0.3,0.3,0.3,0.3,0.605,0.306,0.3,0.3,0.3,0.3,12.355,0.3,0.3,0.953477,3.53,0.415,0.3,0.3,0.347889,0.3,0.3,0.3,0.305266,0.3,0.3,0.3,0.393104,0.819828,0.325,0.3,0.3,0.78,0.73,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.76,0.454481,0.462761,1.10245,0.71,0.856116,5.33788,0.46,0.3,8.375,0.3,0.3,0.3,0.36,0.3,0.3,0.3,0.3,0.3,0.385,0.3,5.005,0.3,2.385,0.3,0.707792,0.668536,0.3,0.711025,0.938761,0.3,0.899965,0.3,15.395,1.70116,2.06553,0.855807,0.996659,10.505,0.3,3.62659,1.685,3.21825,0.3,0.3,3.26239,2.45752,0.3,4.345,0.3,0.991099,0.501799,0.32,0.3,0.418954,1.68,0.367912,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
19,18.65,0.3,0.3,0.3,0.3,0.48,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.02623,0.3,0.443767,0.3,0.3,5.45,0.3,0.3,1.19,1.955,0.3,0.315,9.51316,4.00133,-9.5,4.085,0.3,0.3,0.3,0.3,0.525,0.3,0.3,0.3,0.3,1.16462,0.3,5.36246,1.73727,0.3,0.3,0.3,3.27087,2.64718,3.64964,1.49542,0.3,0.649528,0.3,0.305221,0.69336,0.398421,0.455673,0.3,0.803897,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.35,0.3,0.3,0.953477,3.535,0.41,0.3,0.3,0.347889,0.3,0.3,0.3,0.305266,0.3,0.3,0.3,0.382844,0.798431,0.32,0.3,0.3,0.785,0.73,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.735,0.460669,0.469062,1.11746,0.705,0.867773,6.01551,0.45,0.3,8.335,0.3,0.3,0.3,0.365,0.3,0.3,0.3,0.3,0.3,0.39,0.3,4.93,0.3,2.38,0.3,0.3,0.687691,0.3,0.731398,0.96566,0.3,0.925751,0.3,15.4,1.46485,1.77861,0.736925,2.40005,10.44,0.3,2.87391,1.68,2.55032,0.3,0.3,2.5853,1.94748,0.3,4.16,0.3,1.00202,0.506368,0.3,0.3,0.422447,1.675,0.370742,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
20,18.65,0.3,0.3,0.3,0.3,0.465,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.125,0.3,0.3,1.145,1.985,0.3,0.32,9.49367,3.99314,-9.5,3.835,1.88364,3.42532,1.29349,0.3,0.54,2.40212,0.3,0.3,3.0743,0.946184,0.3,3.62076,1.27442,0.3,0.3,0.3,2.26701,1.86335,2.51217,1.11789,0.3,1.32439,0.3,0.411533,1.4406,0.658634,0.810425,0.3,1.73367,0.3,0.3,0.378339,0.3,0.323175,0.6,0.3,0.3,0.3,0.3,0.3,12.335,0.3,0.3,0.953477,3.54,0.405,0.3,0.3,0.347889,0.3,0.3,0.3,0.305266,0.3,0.3,0.3,0.374205,0.780413,0.315,0.3,0.3,0.79,0.73,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.72,0.511549,0.520869,1.24088,0.705,0.963616,6.00319,0.445,0.3,8.31,0.3,0.3,0.3,0.36,0.3,0.3,0.3,0.3,0.3,0.395,0.3,4.885,0.3,2.54,0.3,1.48113,0.695354,0.3,0.739547,0.976419,0.3,0.936066,0.3,15.405,1.1901,1.44501,0.598707,1.7034,10.415,0.3,2.08176,1.65,1.84736,0.3,0.3,1.87271,1.41068,0.3,4.15,0.3,2.25895,0.944831,0.305,0.3,0.722333,1.655,0.58525,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
21,18.66,0.3,0.3,0.3,0.3,0.46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.26,0.3,1.825,1.15,2.08,0.3,0.315,8.17118,3.43688,-9.5,3.86,1.88364,3.42532,1.29349,0.3,0.54,2.40212,0.3,0.3,3.0743,0.71756,0.3,4.13172,1.43996,0.3,0.3,0.3,2.57868,2.11558,2.85993,1.26038,0.333522,1.94944,0.3,0.605758,2.1205,0.969478,1.19291,0.3,2.55187,0.3,0.3,0.539646,0.3,0.409275,0.6,0.3,0.3,0.3,0.3,0.3,12.325,0.3,0.3,0.951708,3.545,0.405,0.3,0.3,0.347244,0.3,0.3,0.3,0.304699,0.3,0.3,0.3,0.380145,0.7928,0.31,0.3,0.3,0.795,0.73,0.3,0.3,0.3,0.3,0.306148,0.3,0.3,0.3,1.725,0.512924,0.522269,1.24422,0.71,0.966207,5.16693,0.45,0.3,8.26,0.3,0.3,0.30753,0.36,0.3,0.3,0.3,0.3,0.3,0.39,0.3,4.83,0.3,2.645,0.3,1.48113,0.695354,0.3,0.739547,0.976419,0.3,0.936066,0.3,15.405,0.90254,1.09586,0.454043,1.93208,10.39,0.3,2.21115,1.695,1.96218,0.3,0.3,1.9891,1.49836,0.3,4.175,0.3,3.32507,1.39075,0.315,0.3,1.06324,1.65,0.861461,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
22,18.66,0.3,0.3,0.3,0.3,0.465,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.925,0.3,2.375,1.16,2.115,0.3,0.315,7.53064,3.16746,-9.5,3.935,0.3,0.3,0.3,0.3,0.535,0.3,0.3,0.3,0.3,0.75491,0.3,5.61808,1.82008,0.3,0.3,0.3,3.42678,2.77337,3.82362,1.56671,0.333522,2.01989,0.3,0.627648,2.19712,1.00451,1.23602,0.3,2.64409,0.3,0.3,0.559147,0.3,0.424064,0.6,0.3,0.3,0.3,0.3,0.3,12.335,0.3,0.3,0.94817,3.55,0.41,0.3,0.3,0.345953,0.3,0.3,0.3,0.303567,0.3,0.3,0.3,0.401744,0.837846,0.315,0.3,0.3,0.795,0.73,0.3,0.3,0.3,0.3,0.322323,0.3,0.3,0.302122,1.715,0.44623,0.45436,1.08244,0.73,0.840574,4.7619,0.45,0.319659,8.235,0.3,0.342339,0.419331,0.365,0.3,0.359972,0.3,0.356861,0.3,0.39,0.3,4.77,0.39453,2.63,0.3,0.3,0.695354,0.3,0.739547,0.976419,0.3,0.936066,0.3,15.405,0.949518,1.1529,0.477676,2.51446,10.405,0.3,2.73058,1.695,2.42312,0.3,0.3,2.45636,1.85035,0.3,4.205,0.3,3.44523,1.441,0.33,0.3,1.10166,1.635,0.892592,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
23,18.655,0.3,0.3,0.3,0.3,0.48,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.7,0.3,0.85,1.15,2.04,0.3,0.32,8.53895,3.59157,-9.5,3.875,0.3,0.3,0.3,0.3,0.53,0.3,0.3,0.3,0.3,0.909966,0.3,3.51431,1.13853,0.3,0.3,0.3,2.14357,1.73484,2.39181,0.980031,0.3,1.65357,0.3,0.51382,1.79866,0.822337,1.01186,0.3,2.16457,0.3,0.3,0.457741,0.3,0.347157,0.6,0.3,0.3,0.3,0.3,0.3,12.345,0.3,0.3,0.946401,3.555,0.41,0.3,0.3,0.345307,0.3,0.3,0.384828,0.303,0.3,0.339464,0.310707,0.410923,0.85699,0.325,0.3,0.302404,0.785,0.735,0.3,0.3,0.3,0.3,0.330918,0.3,0.3,0.302932,1.7,0.44348,0.451559,1.07576,0.73,0.835393,5.39948,0.455,0.319659,8.22,0.3,0.342339,0.426832,0.36,0.3,0.359972,0.3,0.356861,0.3,0.39,0.3,4.845,0.398676,2.61,0.3,0.3,0.695354,0.3,0.739547,0.976419,0.3,0.936066,0.3,15.395,1.14455,1.3897,0.57579,1.57288,10.33,0.3,2.79509,1.66,2.48037,0.3,0.3,2.51439,1.89406,0.3,4.245,0.3,2.82041,1.17967,0.33,0.3,0.901869,1.63,0.730714,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
24,18.66,0.3,0.3,0.3,0.3,0.485,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.18,0.3,0.3,1.175,2,0.3,0.32,8.56087,3.60079,-9.5,3.835,1.66043,3.00361,1.14626,0.3,0.525,2.11215,0.3,0.3,2.69779,0.926943,0.3,2.02795,0.758399,0.3,0.3,0.3,1.29547,1.07705,1.42812,0.673702,0.3,1.4038,0.3,0.43621,1.52698,0.698126,0.859019,0.3,1.83762,0.3,0.3,0.388602,0.3,0.309192,0.6,0.3,0.3,0.3,0.3,0.3,12.335,0.3,0.3,0.944633,3.56,0.41,0.3,0.3,0.344662,0.3,0.3,0.511806,0.302434,0.3,0.412935,0.35026,0.430363,0.897531,0.325,0.3,0.316317,0.785,0.75,0.3,0.3,0.3,0.3,0.326621,0.3,0.3,0.300811,1.7,0.44623,0.45436,1.08244,0.705,0.840574,5.41334,0.445,0.3,8.15,0.3,0.3,0.315032,0.36,0.3,0.3,0.3,0.3,0.3,0.39,0.3,4.98,0.304145,2.495,0.3,1.30974,0.693438,0.3,0.73751,0.973729,0.3,0.933488,0.3,15.395,1.1659,1.41562,0.586532,0.990508,10.24,0.3,2.789,1.66,2.47496,0.3,0.3,2.50892,1.88993,0.3,4.21,0.3,2.3944,1.00148,0.315,0.3,0.765645,1.64,0.620343,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
25,18.655,0.3,0.3,0.3,0.3,0.495,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.66,0.3,0.3,1.19,2.04,0.3,0.315,8.45614,3.55674,-9.5,3.855,1.82813,3.45383,1.20581,0.3,0.505,2.37486,0.3,0.3,3.08368,0.917889,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3436,0.3,0.417503,1.4615,0.668188,0.822181,0.3,1.75881,0.3,0.3,0.371937,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.335,0.3,0.3,0.942864,3.56,0.415,0.3,0.3,0.344016,0.3,0.3,0.495749,0.301868,0.3,0.39998,0.339552,0.447102,0.932441,0.315,0.3,0.328621,0.79,0.76,0.3,0.3,0.3,0.3,0.323755,0.3,0.3,0.3,1.705,0.436604,0.444559,1.05909,0.7,0.822441,5.34712,0.445,0.3,8.075,0.3,0.3,0.319533,0.36,0.3,0.3,0.3,0.3,0.3,0.385,0.3,4.98,0.308349,2.295,0.3,1.40368,0.674282,0.3,0.717137,0.946831,0.3,0.907701,0.3,15.395,1.15451,1.4018,0.580803,0.3,10.25,0.3,2.75464,1.7,2.44448,0.3,0.3,2.47801,1.86665,0.3,4.27,0.3,2.29172,0.958538,0.31,0.3,0.732812,1.62,0.59374,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
26,18.65,0.3,0.3,0.3,0.3,0.49,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.935,0.3,0.3,1.17,2.005,0.3,0.32,7.92032,3.33137,-9.5,3.88,1.23724,2.33748,0.816067,0.3,0.52,1.60726,0.3,0.3,2.08697,0.907703,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.38075,0.3,0.429046,1.5019,0.686661,0.844911,0.3,1.80744,0.3,0.3,0.382219,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,12.335,0.3,0.3,0.951708,3.545,0.405,0.3,0.3,0.347244,0.3,0.3,0.368772,0.304699,0.3,0.326509,0.3,0.449262,0.936946,0.305,0.3,0.330208,0.795,0.76,0.3,0.3,0.3,0.3,0.323755,0.3,0.3,0.3,1.71,0.439355,0.447359,1.06576,0.705,0.827622,5.00831,0.46,0.3,8.125,0.3,0.3,0.319533,0.35,0.3,0.3,0.3,0.3,0.3,0.39,0.3,4.905,0.308349,2.34,0.3,0.949981,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.385,1.1417,1.38624,0.574357,0.3,10.305,0.3,2.90467,1.7,2.57762,0.3,0.3,2.61298,1.96832,0.3,4.28,0.3,2.35508,0.985037,0.305,0.3,0.753071,1.625,0.610155,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
27,18.655,0.3,0.3,0.3,0.3,0.485,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.855,0.3,0.3,1.265,2.115,0.3,0.325,8.58035,3.60898,-9.5,3.895,1.06954,1.88726,0.756518,0.3,0.555,1.34455,0.3,0.3,1.70108,0.958634,0.3,5.78125,1.97435,0.3,0.3,0.3,3.58482,2.92987,3.98258,1.72038,0.302378,1.61642,0.3,0.502278,1.75826,0.803864,0.989126,0.3,2.11594,0.3,0.3,0.447459,0.3,0.346032,0.6,0.3,0.3,0.3,0.3,0.3,12.325,0.3,0.3,0.958784,3.55,0.38,0.3,0.3,0.349825,0.3,0.3,0.3,0.306965,0.3,0.3,0.3,0.449262,0.936946,0.305,0.3,0.330208,0.795,0.76,0.3,0.3,0.3,0.3,0.323755,0.3,0.3,0.3,1.71,0.450356,0.45856,1.09244,0.715,0.848345,5.42567,0.45,0.321603,8.225,0.3,0.344543,0.414801,0.32,0.3,0.362379,0.3,0.359232,0.3,0.41,0.3,5.13,0.397333,2.945,0.3,0.856046,0.657042,0.3,0.698801,0.922622,0.3,0.884492,0.3,15.395,1.20576,1.46402,0.606584,2.67036,10.25,0.3,3.106,1.67,2.75628,0.3,0.3,2.79409,2.10475,0.3,4.15,0.3,2.75706,1.15317,0.3,0.3,0.88161,1.645,0.7143,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
