time,atemp,dtemp,windspd,solrad,cloud
590.125,25.7,24.2,1.3,0,0.2
590.167,25,24.1,1.3,0,0.3
590.208,24.7,24.1,0.8,0,0.6
590.25,24.7,24.1,0.8,0.02,0.5
590.292,25.6,24.1,1.8,0.43,0.8
590.333,26.6,24.2,1.4,0.71,0.9
590.375,27.6,24.4,0.5,0.95,0.9
590.417,29.7,25.2,1.4,1.44,0.9
590.458,30.2,25,2.5,1.85,0.8
590.5,31.3,25.6,2.4,2.23,0.9
590.542,32.9,25.4,1.6,2.91,0.9
590.583,32.6,25.1,2.2,1.52,1
590.625,25.4,24.7,3.5,0.29,1
590.667,26.3,25,1.5,0.68,1
590.708,25.7,24.8,2.5,0.58,1
590.75,25.5,25.3,1.1,0.22,1
590.792,25.5,25.3,1.7,0.13,1
590.833,25.1,25,1.2,0,1
590.875,25.5,25.4,0.3,0,0.4
590.917,25.7,25.3,0.1,0,0.7
590.958,25.4,25.2,0.7,0,0.5
591,25.5,25.4,0.2,0,0.9
591.042,25.3,25.2,0.3,0,1
591.083,25.4,25.2,0.8,0,1
591.125,25.4,25.3,0.1,0,1
591.167,25.4,25.3,0.8,0,0.8
591.208,25.5,25.4,0.5,0,0.7
591.25,25.5,25.4,0.6,0.02,0.8
591.292,26.4,26,0.5,0.22,0.7
591.333,27.2,25.9,1.1,0.45,0.2
591.375,28.8,26,1.4,1.36,0.4
591.417,30.7,26.1,1.3,1.89,0.7
591.458,31.9,25.4,4.4,2.03,0.8
591.5,32.1,25.4,3.2,1.5,0.8
591.542,34,26.2,2.7,1.66,0.7
591.583,33.3,25,3.9,1.85,0.6
591.625,34.2,25.3,3,1.21,0.6
591.667,34.4,25.5,2.7,1.3,0.6
591.708,33.5,26,3,1.14,0.8
591.75,32.9,26.2,2.3,0.37,0.9
591.792,31.2,26.2,1.6,0.15,1
591.833,30.8,26,1.1,0,0.9
591.875,30.4,26.1,0.7,0,1
591.917,29.8,25.9,1.2,0,0.8
591.958,29.3,25.8,1,0,0.7
592,28.8,25.4,0.8,0,0.8
592.042,28.6,24.5,1,0,1
592.083,28.1,25.1,0.5,0,0.8
592.125,27.5,24.9,0.7,0,0.8
592.167,27.6,24.8,1.1,0,0.9
592.208,28.2,24.8,2.4,0,0.8
592.25,27.8,24.8,1.5,0,0.8
592.292,27.6,25.2,0.6,0.21,0.5
592.333,29.4,25.1,1,0.72,0.6
592.375,32.1,25.1,2.1,1.54,0.6
592.417,32.3,24,1.6,1.55,0.8
592.458,32.7,23.6,2.7,1.57,0.8
592.5,33.5,24.6,2,1.64,0.7
592.542,33.5,24.6,2,1.56,0.8
592.583,34,24.5,3.6,1.35,0.7
592.625,34.1,24.9,3.6,1.93,0.8
592.667,33.7,23.9,4.4,1.49,0.9
592.708,32.7,24.4,2.1,0.76,0.8
592.75,31.9,24.2,1.4,0.39,1
592.792,31.1,24.2,2.2,0.23,1
592.833,30.6,23.7,2.6,0.01,1
592.875,30.3,23.7,2.1,0,0.9
592.917,29.8,23.9,0.8,0,1
592.958,30.1,23.7,1.3,0,0.9
593,30.1,23.7,3.2,0,1
593.042,29.8,23.7,1.1,0,1
593.083,29.7,23.6,2,0,0.9
593.125,29.4,24,1.9,0,1
593.167,27.7,25.9,2.8,0,1
593.208,25.6,25.5,0.7,0,1
593.25,25.5,25.4,0.7,0,1
593.292,23.3,23.2,1.9,0.02,1
593.333,23.2,23.1,1.2,0.06,1
593.375,23.6,23.5,0.6,0.21,1
593.417,24,23.9,0.9,0.45,1
593.458,24.5,24.1,0.5,0.48,1
593.5,25.2,24.5,0.7,0.54,1
593.542,25.9,24.4,0.5,0.54,1
593.583,25.6,25.2,0.9,0.42,1
593.625,26.1,25,0.7,0.56,1
593.667,25.5,25.4,0.8,0.32,1
593.708,25.6,25.4,1.1,0.33,1
593.75,25.7,25,0.7,0.24,1
593.792,25.3,25.2,1,0.09,1
593.833,25.1,25,1,0.02,0.8
593.875,25.2,25.1,0.6,0,1
593.917,25.1,25,0.2,0,1
593.958,24.7,24.6,2,0,1
594,25,24.9,0.4,0,1
594.042,24.9,24.8,0.8,0,1
594.083,24.8,24.7,0.6,0,1
594.125,24.8,24.7,1,0,1
594.167,24.5,24.4,1.9,0,0.9
594.208,24.5,24.4,2.5,0,0.6
594.25,24.1,24,1.4,0,0.5
594.292,24,23.9,2,0.16,0.7
594.333,25.1,24.2,2.2,0.74,0.8
594.375,26.1,23.1,3.3,1.15,0.8
594.417,26.9,23.5,3.4,1.59,0.8
594.458,27,23,2.9,1.27,1
594.5,27.4,23.2,3.2,1.42,0.9
594.542,28.8,23.4,1.9,1.57,0.6
594.583,28.5,23.1,2.7,1.59,0.5
594.625,29.2,23.6,3.7,2.57,0.6
594.667,28.7,23.8,3.7,2.15,0.5
594.708,28.3,23.6,2.9,1.21,0.3
594.75,27.5,23.9,2.6,0.64,0.8
594.792,26.6,25.5,2.9,0.16,1
594.833,24,23.9,1.3,0,1
594.875,23.7,23.6,1.5,0,1
594.917,22.7,22.6,1,0,0.6
594.958,22.9,22.8,0.8,0,0.7
595,22.9,22.8,2,0,0.8
595.042,22.6,22.5,0.9,0,0.8
595.083,22.6,22.5,0.4,0,0.7
595.125,22.3,22.2,0.4,0,0.7
595.167,22.7,22.6,0.5,0,0.8
595.208,22.9,22.8,1.8,0,0.7
595.25,22.9,22.7,0.9,0,0.4
595.292,23.2,22.8,0.6,0.25,0.2
595.333,25.1,23.7,0.7,0.88,0.2
595.375,26.2,22.6,1,1.75,0.4
595.417,27.6,21.3,1.2,2.54,0.3
595.458,28,21.5,2.2,2.83,0.6
595.5,29.6,21.2,1.4,2.61,0.6
595.542,29.6,20.4,2.3,3.17,0.3
595.583,30.4,20,2,3.06,0.6
595.625,31.1,20,1.4,2.6,0.4
595.667,30.7,20,2.6,1.9,0.5
595.708,31.5,20.7,2,1.2,0.8
595.75,30,21.6,2.5,0.74,0.9
595.792,29.2,21.9,1,0.23,0.7
595.833,28.4,22.1,1.4,0,0.7
595.875,26.8,22.4,1,0,0.9
595.917,26.4,22.4,0.8,0,0.4
595.958,26.1,22.7,0.8,0,0.7
596,25.7,23.3,1,0,0.8
596.042,24.7,23.1,0.3,0,0.9
596.083,24.4,23.3,0.4,0,0.6
596.125,23.9,23.2,0.4,0,0.7
596.167,23.3,22.9,0.4,0,0.5
596.208,23,22.8,0.6,0,0.5
596.25,23.1,22.5,0.6,0.01,0.7
596.292,23.6,22.9,0.6,0.25,0.7
596.333,24.2,22.9,0.6,0.57,0.7
596.375,25.7,22.7,2.1,1.46,0.6
596.417,26.8,22.8,2.7,2.01,0.5
596.458,29.7,23.8,2.3,2.83,0.7
596.5,31.4,23.2,2.4,2.84,0.9
596.542,30.9,23.5,3.5,1.94,0.8
596.583,32,24,2.1,1.97,0.9
596.625,32.1,24.6,2.1,1.15,0.9
596.667,32.8,24.5,4.2,2.01,0.9
596.708,32.3,25.1,2.1,0.73,0.9
596.75,31.1,25.9,1.8,0.4,1
596.792,30.4,25.9,1.7,0.16,1
596.833,30.1,25.8,0.5,0,0.9
596.875,29.8,25.7,0.2,0,1
596.917,29.5,25.8,1.3,0,1
596.958,29,26,1,0,0.8
597,28.5,26.1,1.2,0,0.6
597.042,28,26.1,1.2,0,0.4
597.083,27.5,25.5,0.5,0,0.7
597.125,27.3,25.3,0.8,0,0.7
597.167,27.7,25.3,1.1,0,0.7
597.208,27.6,25.2,1.3,0,0.8
597.25,27.4,25.2,0.7,0,1
597.292,27.4,25.4,0.2,0.07,1
597.333,26.4,26.3,0.5,0.05,1
597.375,25.9,25.8,1.9,0.22,1
597.417,26.2,26.1,0.6,0.38,1
597.458,27.3,26.7,0.9,0.76,1
597.5,27.3,27.1,1,0.63,1
597.542,26.6,26.4,2.8,0.55,1
597.583,26.6,26.5,0.3,0.37,1
597.625,27.2,26.8,0.8,0.83,0.9
597.667,27.2,26.6,0.9,0.72,0.9
597.708,27.2,26.3,1.4,0.61,0.9
597.75,27.4,26.5,2.1,0.39,0.5
597.792,26.4,25.5,3.2,0.25,0.5
597.833,25.6,24.3,3.8,0.01,0.5
597.875,25.1,24.2,3.8,0,0.7
597.917,25,24.1,3.9,0,0.7
597.958,24.4,23.7,2.7,0,0.5
598,23.9,23.3,2.2,0,0.8
598.042,24,23.3,2.4,0,0.9
598.083,23.5,23.1,2.6,0,0.8
598.125,23.4,23,3.3,0,0.7
598.167,23,22.6,2.4,0,0.4
598.208,22.7,22.3,1.8,0,0.2
598.25,23.2,22.5,2,0,0.1
598.292,24.4,21.8,3.3,0.31,0.3
598.333,24.9,22.1,3.6,1,0.3
598.375,25.9,21.9,3.7,1.55,0.2
598.417,26.5,21.2,4,2.06,0.2
598.458,28.5,21.5,3.8,2.76,0.3
598.5,29,20.4,4,3.2,0.4
598.542,29.8,20.9,3.2,3.26,0.2
598.583,30.2,18.6,4.3,2.9,0.2
598.625,30.5,18.8,3.6,2.92,0.1
598.667,30.3,18.3,3.6,2.41,0
598.708,30,19.6,3.5,1.69,0
598.75,28.8,20.5,3.7,0.95,0
598.792,27,21,3.6,0.27,0.3
598.833,26.1,18.2,3.7,0,0.4
598.875,24.8,19.4,3.2,0,0.3
598.917,23.7,20.2,2.9,0,0.3
598.958,23,20.3,2.5,0,0.3
599,22.6,20.1,2.8,0,0.1
599.042,22.1,20.1,2.2,0,0.3
599.083,21.3,20.2,2.1,0,0
599.125,20.2,19.8,1.9,0,0
599.167,19.8,19.3,1.1,0,0
599.208,19.3,19.1,1.2,0,0
599.25,18.9,18.5,0.1,0,0.1
599.292,20.3,18.7,0.9,0.33,0
599.333,22.7,19.6,0.6,1,0.1
599.375,24.9,19.7,1,1.69,0.2
599.417,26.2,18.8,1.5,2.32,0.1
599.458,28.3,20,0.9,2.84,0.1
599.5,30.5,21,2.1,3.15,0.6
599.542,31.8,21.3,0.5,3.26,0.6
599.583,31.7,21.8,2.1,2.7,0.7
599.625,32.3,22.4,2.4,2.28,0.8
599.667,32.2,22.5,2.7,1.75,0.7
599.708,31.9,22.6,0.9,0.96,0.8
599.75,31.6,23.1,1.7,0.49,0.8
599.792,30.7,23.3,1.1,0.28,0.7
599.833,30,23.9,0.8,0,0.5
599.875,28.5,24.2,1.3,0,0.8
599.917,28,24.2,0.9,0,0.9
599.958,27.6,24.6,0.6,0,0.9
600,27.2,24.2,0.2,0,0.8
600.042,26.9,23.7,2,0,1
600.083,26.7,23.5,1.5,0,0.9
600.125,26.4,23,1.4,0,0.8
600.167,26.1,22.9,0.8,0,0.8
600.208,25.7,22.9,1.5,0,0.9
600.25,25.9,22.5,0.8,0,0.9
600.292,26,22.8,1.2,0.15,0.9
600.333,26.1,22.7,1.5,0.33,1
600.375,26.4,22.6,0.5,0.41,1
600.417,26.5,22.9,0.9,0.32,1
600.458,27.3,23.1,1.2,0.68,1
600.5,27.5,23.5,1.3,0.69,1
600.542,27.8,23.3,1.4,0.73,1
600.583,28.5,23.4,0.6,0.99,1
600.625,26.3,25.6,1.4,0.48,1
600.667,24.8,24.7,1,0.22,1
600.708,24.9,24.5,0.2,0.31,1
600.75,25,24.9,0.8,0.15,1
600.792,24.3,24.2,2.3,0.02,1
600.833,24.2,24.1,2.2,0.01,0.9
600.875,23.8,23.7,2.3,0,1
600.917,23.4,23.3,2.3,0,1
600.958,22.2,22.1,4.4,0,1
601,21.7,21.6,4.4,0,1
601.042,21.5,21.4,4.4,0,1
601.083,21.6,21.5,3.2,0,1
601.125,21.8,21.7,3.2,0,1
601.167,21.5,21.4,3.3,0,1
601.208,21.6,21.5,3,0,1
601.25,21.6,21.5,3.3,0,1
601.292,21.4,21.3,2.8,0.04,1
601.333,21.4,21.2,3.8,0.2,1
601.375,21.7,21.3,3.7,0.24,1
601.417,20.8,20.1,4.1,0.34,1
601.458,20,19.9,2.3,0.47,1
601.5,20.1,19.7,3.5,0.8,1
601.542,21.3,20.1,3,0.88,1
601.583,21.7,19.6,4.7,0.95,1
601.625,22.1,19.4,3.3,0.83,1
601.667,22.3,19.6,2.7,0.53,1
601.708,22.5,19.6,2.4,0.52,1
601.75,22,20,2,0.25,0.6
601.792,21.7,20.1,1.6,0.16,1
601.833,21.8,20.4,1.7,0,0.8
601.875,21.4,20,1.1,0,0.9
601.917,21.4,20,0.3,0,0.6
601.958,21.5,19.9,0.7,0,0.7
602,21.2,20,0.9,0,0.7
602.042,20.2,19.8,0.2,0,0.3
602.083,19.8,19.7,0.8,0,0.5
602.125,19.4,19.3,0.1,0,0.4
602.167,19.3,19.2,0,0,0.3
602.208,19,18.9,0.4,0,0.3
602.25,18.8,18.7,0.2,0,0.7
602.292,19.6,19.5,0.2,0.18,0.8
602.333,21,20.3,0.8,0.63,0.5
602.375,22.8,20.5,1.1,1.2,0.6
602.417,24.6,20.9,1.5,2.16,0.3
602.458,26.5,20.5,1.6,2.53,0.4
602.5,28.2,19.9,2.5,2.89,0.6
602.542,28.8,20.2,2.4,2.97,0.7
602.583,29.6,20.4,1.3,2.83,0.8
602.625,29.2,20.3,2.2,2.35,0.9
602.667,29,20.4,2.4,1.24,0.9
602.708,28.5,20.7,2.1,0.67,1
602.75,27.7,20.5,2,0.28,1
602.792,27,20.5,1.6,0.09,0.9
602.833,26.5,21.4,1.3,0,1
602.875,25.8,21,1.6,0,1
602.917,25,21.5,2,0,1
602.958,24.6,21.5,2.7,0,1
603,23.8,20.5,2.4,0,1
603.042,23.6,19.3,3.6,0,0.9
603.083,23.5,15.7,3.2,0,1
603.125,23.2,14.7,2.6,0,1
603.167,22.4,15.7,3,0,0.9
603.208,22,16.4,2.5,0,0.9
603.25,21.7,16.8,3.8,0,0.3
603.292,22.2,17.3,2.6,0.22,0
603.333,22.7,17.3,3.2,0.93,0.1
603.375,24.5,17.9,3.1,1.62,0.2
603.417,24.9,17.6,3,2.3,0.3
603.458,25.7,17.6,2.9,2.87,0.5
603.5,26.4,17.7,2.7,2.76,0.4
603.542,27.4,17.2,1,3.23,0.5
603.583,27.6,17.7,2.1,2.35,0.6
603.625,29.6,18.3,1.8,1.75,0.4
603.667,29.2,18.6,2,1.88,0.5
603.708,29,17.1,2.8,1.37,0.7
603.75,28.5,17.3,2.3,0.64,0.2
603.792,27.4,18.3,2.5,0.25,0.2
603.833,25.5,19.1,0.7,0,0.4
603.875,24.3,19.5,0.8,0,0.8
603.917,24,19,0.5,0,0.4
603.958,22.6,18.9,0.7,0,0
604,22.2,18.7,0.5,0,0.4
604.042,21.8,19.3,0.8,0,0.7
604.083,21.5,19,0.5,0,0.8
604.125,21.3,19.2,0.2,0,0.6
604.167,21.2,19.3,0.6,0,0.8
604.208,20.9,19.1,0.4,0,0.9
604.25,21.1,19.2,1.2,0,0.9
604.292,21.8,19.5,0.9,0.14,0.9
604.333,22.3,19.4,0.6,0.41,1
604.375,22.8,19.3,0.9,0.54,1
604.417,23.9,19.6,1.5,1.01,1
604.458,24.7,18.3,2.3,0.85,0.9
604.5,25.2,18.8,2.9,1.3,0.8
604.542,25.9,16.4,3.6,2.56,0.6
604.583,27.4,9.6,4.6,2.87,0.7
604.625,27.5,8.3,4.2,2.64,0.3
604.667,27.9,10.5,2.6,2.27,0.3
604.708,27.4,11.8,3,1.69,0.2
604.75,26.7,13,2.9,0.79,0.7
604.792,25.1,13.3,2.5,0.2,0
604.833,23.6,14.8,1.5,0,0
604.875,22.5,14.3,1.2,0,0
604.917,20.9,15.6,0.6,0,0
604.958,19.6,16,0.5,0,0
605,18.3,15.7,1.2,0,0
605.042,17.8,16.1,1,0,0
605.083,16.9,15.9,1,0,0.6
605.125,16.6,15.9,0.7,0,0.7
605.167,16.5,16,1.1,0,0.8
605.208,16.6,15.9,1.2,0,0.8
605.25,16.6,15.9,0.4,0.01,0.8
605.292,16.8,16.1,1.3,0.26,0.7
605.333,18,16.3,1.1,0.57,0.7
605.375,19.6,16.2,1.5,1.61,0.6
605.417,22.6,15.4,1.8,2.14,0.3
605.458,24.1,15.3,3.9,2.86,0.2
605.5,25.5,14.6,4.9,3.26,0.6
605.542,26,15,4.1,3.28,0.4
605.583,26.6,14.3,3.2,3.12,0.1
605.625,26.7,14.4,3.9,2.87,0.1
605.667,26.6,14.3,4.4,2.34,0.1
605.708,26,14.7,3.9,1.66,0.2
605.75,25.2,14.9,5.1,0.92,0.1
605.792,23.9,13.7,4.6,0.21,0.5
605.833,22.7,15.5,3.1,0,0.4
605.875,21.9,15.7,3.3,0,0.5
605.917,20.7,15.8,2,0,0.3
605.958,19.7,15.7,2,0,0.7
606,18.8,16.2,1.9,0,0.3
606.042,19,15.6,1.4,0,0.9
606.083,18.5,16.1,2.3,0,0.9
606.125,18,16.3,1.7,0,0.6
606.167,17.8,16.1,0.8,0,0.9
606.208,17.9,16.4,0.2,0,0.6
606.25,17.7,16.3,0.7,0,0.9
606.292,19,16.7,1.4,0.33,1
606.333,19.4,16.6,1,0.41,1
606.375,20.8,16.8,1.2,0.75,1
606.417,22.1,17.2,0.9,0.87,1
606.458,23.2,17.6,0.8,1.09,1
606.5,24.6,18.5,0.8,1.28,1
606.542,24.8,19.4,1.3,0.91,1
606.583,23.9,19.8,1.6,0.65,1
606.625,23.9,18.9,1.1,0.64,1
606.667,22.9,19.6,1.6,0.54,1
606.708,23.8,19.7,0.8,0.49,1
606.75,23.3,19.8,0.5,0.24,1
606.792,23.1,19.4,2,0.08,1
606.833,22.7,19,1.1,0,1
606.875,22.4,18.9,1.1,0,1
606.917,22.1,18.8,0.9,0,0.9
606.958,21.9,18.8,0.6,0,1
607,21.4,18.9,1.3,0,0
607.042,21.1,18.8,0.5,0,1
607.083,20.7,18.8,0.9,0,0.8
607.125,20.1,18.2,0.6,0,0.6
607.167,19.4,18,0.5,0,0.9
607.208,19.6,18.2,1.5,0,0.9
607.25,19.8,18.2,1.3,0,1
607.292,20.1,18.4,1.2,0.02,1
607.333,20.7,18.6,0.6,0.19,1
607.375,21.2,18.5,0.4,0.33,1
607.417,22.6,18.9,0.5,0.53,1
607.458,23.5,19,3.2,0.83,1
607.5,23.6,19.1,3.2,0.7,1
607.542,20.6,20.5,1.6,0.26,1
607.583,20.5,20.4,1.9,0.32,1
607.625,20.1,20,2.2,0.28,1
607.667,20.3,19.9,1.8,0.19,1
607.708,20.3,20.1,2.2,0.17,1
607.75,20.3,20.2,3.5,0.16,1
607.792,20.3,20.1,3.7,0.03,1
607.833,20.9,20.5,1.8,0,1
607.875,21.1,20.5,1.6,0,0.8
607.917,21.3,20.7,0.3,0,1
607.958,21.3,20.7,0.5,0,1
608,21.1,21,0.3,0,1
608.042,20.9,20.8,0.3,0,1
608.083,20.9,20.7,1.3,0,1
608.125,21,20.8,0.8,0,1
608.167,20.9,20.7,1.4,0,1
608.208,21.1,20.9,0.3,0,1
608.25,21,20.8,0.4,0,1
608.292,21.1,21,0.4,0.02,1
608.333,21.3,21.2,0.5,0.09,1
608.375,21.2,21.1,0.3,0.18,1
608.417,20.8,20.7,2.5,0.18,1
608.458,20.9,20.8,1.3,0.23,1
608.5,21,20.8,1.2,0.3,1
608.542,20.7,20.6,2.5,0.4,1
608.583,21.9,21.3,3,0.79,1
608.625,21.9,20.8,1.9,0.61,1
608.667,22.4,21.2,1.7,0.62,1
608.708,22.6,20.6,2.1,0.4,1
608.75,22,20.8,1.5,0.28,1
608.792,22.1,19.8,2.4,0.12,0.9
608.833,21.8,19.3,1.8,0,1
608.875,21.5,19,0.3,0,0.8
608.917,21.1,19.5,0.6,0,1
608.958,20.8,19.4,1.3,0,0.7
609,20.5,19.6,0.4,0,0.9
609.042,19.9,19.5,1,0,0.8
609.083,19.5,19.1,1,0,0.8
609.125,19.3,18.9,0.6,0,0.8
609.167,18.8,18.6,0.6,0,0.6
609.208,18.8,18.6,1,0,0.7
609.25,18.8,18.6,0,0,0.7
609.292,19.6,18.9,0.5,0.31,0.5
609.333,21.2,19.8,1.5,0.91,0.6
609.375,21.9,19.8,2,1.68,1
609.417,21.9,19.8,1.7,1.11,1
609.458,23.5,19.4,2,0.95,0.8
609.5,24.5,19.9,1.1,1.01,1
609.542,24.5,19.7,2.4,1.56,1
609.583,24.5,19.9,2.7,0.78,1
609.625,24.3,19.7,2,0.54,1
609.667,24.2,20.1,2.4,0.44,1
609.708,23.6,19.7,3,0.23,1
609.75,22.8,20.1,2.8,0.15,1
609.792,22.4,20.1,2.4,0.03,1
609.833,21.9,19.8,2.2,0,0.9
609.875,21.7,19.6,2.5,0,0.8
609.917,20.9,19.3,0.8,0,0.8
609.958,20.3,19.6,1,0,0.7
610,19.6,19.1,0.6,0,0.5
610.042,19.3,19.1,1.4,0,0.9
610.083,19,18.8,0.6,0,0.8
610.125,18.8,18.6,0.5,0,0.9
610.167,19,18.6,0.4,0,0.8
610.208,19.1,18.7,0.1,0,0.9
610.25,19.5,19.1,0.4,0,1
610.292,19.6,19.2,0.4,0.04,1
610.333,19.3,19.1,2.5,0.16,1
610.375,20.6,20.4,1,0.31,1
610.417,21.5,20.9,2,0.38,1
610.458,22.2,20.2,2.2,0.35,1
610.5,23,20.7,2.3,0.71,1
610.542,23.2,20.5,3.7,0.95,1
610.583,23.6,20.5,3.5,0.99,1
610.625,23.4,19.7,3.3,0.42,1
610.667,23.2,19.7,2.7,0.26,1
610.708,23.3,19.8,2.9,0.44,1
610.75,23.2,19.7,3.5,0.3,1
610.792,22.5,20.4,2.1,0.11,1
610.833,22.1,20.1,1.6,0,1
610.875,21.9,20.3,2.4,0,1
610.917,21.5,20.4,2.7,0,1
610.958,21.3,20.4,1,0,0.9
611,21.4,20.3,2,0,0.9
611.042,21.5,20.1,2.7,0,0.9
611.083,21.6,20.4,3.4,0,0.8
611.125,20.9,20.5,2.8,0,1
611.167,21.2,20.3,2.5,0,1
611.208,21.4,20,2.9,0,1
611.25,21,20.1,2.1,0,1
611.292,20.5,20.1,1.9,0.04,1
611.333,21.4,20.2,2.6,0.28,1
611.375,22.4,20.4,2.2,0.59,1
611.417,23.1,20.9,3.2,0.83,1
611.458,23.6,21.1,3.8,0.96,1
611.5,23.8,21.1,3.8,1.06,1
611.542,24.2,20.9,3.7,1.04,1
611.583,23,21.2,4.2,0.66,1
611.625,23.9,20.6,3.9,0.8,1
611.667,23.3,20.6,3.8,0.52,1
611.708,23.6,20.7,3.2,0.52,1
611.75,22.8,20.8,2.9,0.22,0.5
611.792,22.3,21.4,3.2,0.01,0.3
611.833,21.5,21.1,2.5,0,1
611.875,21.8,21.2,3.1,0,0.5
611.917,21.7,21.3,3,0,0.1
611.958,21.7,21.3,3.7,0,1
612,21.1,21,3.7,0,1
612.042,20.9,20.8,2.6,0,1
612.083,21,20.9,3.8,0,1
612.125,21.1,20.9,2.6,0,1
612.167,21.5,21.3,3.1,0,1
612.208,21.5,21.1,2.2,0,1
612.25,22.2,21.6,3.8,0,1
612.292,22.1,21.5,3,0.09,1
612.333,23.1,22.2,3.4,0.54,1
612.375,23.6,22.3,4.3,0.69,0.9
612.417,24.6,22.8,3.6,0.93,0.8
612.458,25.8,22.8,4.1,1.73,0.8
612.5,26.2,23,3.7,2.32,0.8
612.542,27.8,23.8,3.3,2.78,0.8
612.583,28.4,24.1,3,1.67,0.8
612.625,29.5,25,2.5,1.9,0.8
612.667,29.4,24.7,2.6,1.99,0.9
612.708,29.3,24.8,1.9,0.76,0.7
612.75,29,24.9,1.8,0.47,1
612.792,28.3,24.3,2,0.07,1
612.833,27.2,24.6,0.8,0,0.9
612.875,26.5,25,1.7,0,1
612.917,26,24.7,1.1,0,1
612.958,25.6,24.7,1.4,0,0.9
613,25.2,24.5,1.3,0,0.9
613.042,24.9,24.3,1.5,0,1
613.083,24.5,24.1,1.6,0,0.9
613.125,24.4,24,1.2,0,0.9
613.167,24.2,24,1.7,0,0.9
613.208,24,23.8,1.7,0,0.8
613.25,24,23.8,1.7,0,1
613.292,24.2,23.8,1.7,0.06,1
613.333,24.7,24,2.4,0.22,1
613.375,25.2,24.1,1.9,0.48,1
613.417,25.8,24.5,3.2,0.46,1
613.458,26.8,24.8,2.2,0.65,1
613.5,27.4,25.2,2.1,0.61,1
613.542,27.8,25.2,1.2,0.62,1
613.583,27.3,25.8,2.3,0.45,1
613.625,27.6,25.9,0.5,0.37,1
613.667,26.4,25.8,1.8,0.27,1
613.708,25.5,24.9,1.9,0.21,1
613.75,25.2,25.1,3,0.08,1
613.792,25.6,24.7,3.8,0.03,1
613.833,24.6,23.9,4.9,0,1
613.875,23.6,23.2,4.4,0,1
613.917,23.2,23.1,5.5,0,1
613.958,22.7,22.6,5.1,0,1
614,22,21.9,4.7,0,1
614.042,21.9,21.8,6.1,0,1
614.083,21.9,21.8,6.7,0,1
614.125,21.9,21.8,4.5,0,1
614.167,22.2,22.1,2.7,0,1
614.208,21.8,21.7,1.5,0,1
614.25,20.9,20.8,4.4,0,1
614.292,20.7,19.5,5.1,0,1
614.333,19.9,19.8,8.4,0.07,1
614.375,20.2,19.1,8,0.29,1
614.417,21.3,18.6,5.2,0.5,0.7
614.458,23.4,18.7,5,1.54,0.8
614.5,24.1,18.5,4.5,1.7,0.7
614.542,25.6,18.7,5.1,2.13,0.6
614.583,24.5,18.6,4.4,2.39,0.3
614.625,25.3,17.4,6.5,2.34,0.3
614.667,25.5,17.6,4.4,1.53,0.1
614.708,26.2,18,3.4,1.27,0.1
614.75,25.5,17.9,2.7,0.73,0
614.792,24.9,18.5,3.3,0.12,0
614.833,22.5,19.2,1.1,0,0
614.875,23.6,17.8,3.5,0,0
614.917,22.5,17.4,3.2,0,0
614.958,20.5,17.6,0.9,0,0
615,19.3,17.2,0.7,0,0.1
615.042,18.5,16.9,1.4,0,0
615.083,17.1,16.9,1.2,0,0
615.125,17,16.1,0.6,0,0
615.167,16.1,16,1.3,0,0.4
615.208,16.1,15.4,0.7,0,0.6
615.25,16,15.6,0.1,0,0.6
615.292,17.4,16.5,0.1,0.2,0.3
615.333,19.9,17.4,0.7,0.84,0.1
615.375,22.5,16.7,1.3,1.23,0
615.417,24.4,17.6,2.2,2.19,0
615.458,26.2,17.2,2.9,2.76,0
615.5,28.2,15.1,2.7,3.11,0
615.542,28,14.6,3.1,3.23,0
615.583,28.8,14.2,3.6,3.09,0
615.625,28.6,15.1,3.1,2.68,0
615.667,28.5,13.9,3.3,2.16,0.4
615.708,28.3,13.4,2.5,1.16,0.6
615.75,27.2,13.5,2.1,0.44,0.8
615.792,24.5,15.1,0.6,0.11,0.5
615.833,22.5,16.5,0.7,0,0.4
615.875,21.8,15.6,1.3,0,0.2
615.917,20.3,16.3,0.8,0,0.5
615.958,19.4,15.6,0.7,0,0.2
616,18.1,16.4,1.2,0,0.7
616.042,17.5,16.5,1.6,0,0.8
616.083,17.2,16,1.3,0,0.3
616.125,16.6,16.1,0.8,0,0
616.167,15.9,15.7,1.3,0,0
616.208,15.4,15,0.8,0,0
616.25,15.1,15,0.9,0,0
616.292,17.1,15.9,0.1,0.22,0.2
616.333,18.5,16.1,1,0.89,0.3
616.375,21.3,16.6,0.6,1.6,0.4
616.417,22.9,16.6,1.4,2.38,0.5
616.458,25,15.3,1,2.31,0.2
616.5,26.6,15,1.1,3,0.3
616.542,27.3,15.9,4.5,3.06,0.3
616.583,28,15.2,2.1,2.98,0.1
616.625,27.8,14.4,3.4,2.65,0.7
616.667,26.9,15.5,3.1,1.58,0.6
616.708,26,15.9,4,1.1,0.6
616.75,24.6,17.5,3.9,0.43,0.8
616.792,23.3,17.9,3.8,0.14,0.3
616.833,22.2,17.7,4.1,0,0.8
616.875,21.5,16.2,2.8,0,0.7
616.917,20.4,16,2.5,0,0.8
616.958,20,16.4,2.3,0,0.9
617,20,16.8,2.4,0,0.9
617.042,19.3,16.7,1.8,0,0.7
617.083,18.5,16.8,2.1,0,0.8
617.125,18.1,16,0.9,0,0.7
