time,atemp,dtemp,windspd,solrad,cloud
124.125,12.9,6,1.1,0,0
124.1667,12.5,5.6,1.2,0,0
124.2083,12,5.8,0.8,0,0
124.25,11.4,6.1,1.4,0.03,0
124.2917,13.4,5.5,2.1,0.43,0
124.3333,15.7,2.4,3.5,1.16,0
124.375,17.5,2.2,2.9,1.98,0
124.4167,19.2,0.7,3.9,2.65,0
124.4583,21.7,-0.9,4.8,3.2,0
124.5,23.2,-3.2,3.9,3.55,0
124.5417,24.5,-4.7,3.8,3.62,0
124.5833,25.2,-5.2,3.8,3.5,0
124.625,26.1,-4.5,3.6,3.1,0
124.6667,25.7,-3.8,4.1,2.48,0
124.7083,26,-4.5,2.6,1.74,0
124.75,24.9,-2.6,3.6,0.95,0
124.7917,23.1,-1.8,2.1,0.29,0
124.8333,22,-2.7,2.1,0.01,0
124.875,21.2,-0.7,2.5,0.01,0
124.9167,20,0.4,3.8,0.01,0
124.9583,18.9,1.3,3,0.01,0
125,17.9,1.3,2.5,0.01,0
125.0417,16.6,1.4,1.8,0.01,0
125.0833,15.8,-0.4,1.6,0.01,0
125.125,15.2,-0.1,1.5,0.01,0
125.1667,15.3,-1.3,2.4,0.01,0
125.2083,14.7,-1.4,1.8,0.01,0
125.25,14.7,-2.7,1.6,0.04,0
125.2917,16.4,-2.1,1.1,0.48,0
125.3333,18.3,-4.4,2.9,1.22,0
125.375,19.7,-5.3,3.2,2,0
125.4167,21.6,-3.7,3.6,2.65,0
125.4583,23.2,-2.4,2.2,3.14,0
125.5,25.2,0.6,2.6,3.4,0
125.5417,27.2,2.2,3.1,3.46,0
125.5833,27.3,0.8,5.2,3.31,0
125.625,28.5,1.8,3.4,2.96,0
125.6667,27.8,2,3.4,2.33,0
125.7083,27.9,2.1,3.9,1.6,0
125.75,27,3.4,2.8,0.83,0
125.7917,25.5,3.4,3,0.23,0
125.8333,21.4,2.1,4.5,0.01,0
125.875,19.6,3.7,4.1,0.01,0
125.9167,18.5,4.9,4.1,0.01,0
125.9583,16.9,8.3,4.4,0.01,0
126,16.1,9.7,5.1,0.01,0.3
126.0417,15.5,9.1,5,0.01,0.3
126.0833,15.2,9.3,5.1,0.01,0.3
126.125,14.8,9.1,5.1,0.01,0.3
126.1667,14.2,8.7,4,0.01,0.3
126.2083,13.7,8.1,3.5,0.01,0
126.25,13.2,7.8,4.2,0.03,0.3
126.2917,14.1,7.8,3.6,0.38,0.3
126.3333,14.9,7.1,4.2,1,0.1
126.375,16,6.4,5,1.78,0
126.4167,17.7,6.2,4.5,2.45,0
126.4583,18.6,5.7,4.4,3,0
126.5,19.7,4.9,4.4,3.34,0
126.5417,20.9,5.2,3.7,3.41,0
126.5833,21.8,4.7,4.1,3.25,0
126.625,22.4,4.4,3.9,2.92,0
126.6667,22.4,2.4,3.6,2.38,0
126.7083,22.4,1.3,3.2,1.64,0
126.75,20.3,2.5,4.3,0.88,0
126.7917,18.6,3.6,3.8,0.26,0
126.8333,16.8,4.4,3.8,0.01,0
126.875,15.3,4.9,4.5,0.01,0
126.9167,14.1,5.9,3.7,0.01,0
126.9583,13.3,5.9,3.6,0.01,0
127,12.8,5.9,3.4,0.01,0
127.0417,12.2,6.6,3.5,0.01,0
127.0833,11.5,7.4,2.8,0.01,0
127.125,11,7.6,2.2,0.01,0
127.1667,10.2,7.2,1.6,0.01,0
127.2083,9.9,6.9,1.5,0.01,0
127.25,10,7,1,0.04,0
127.2917,11.2,6.9,1,0.42,0
127.3333,13.3,7.5,0.8,1.12,0
127.375,16,6.6,0.7,1.9,0
127.4167,18.4,5.9,1.9,2.57,0
127.4583,21,4.9,2.2,3.02,0.2
127.5,22.6,5.4,1.4,3.36,0.2
127.5417,25.6,5.7,1.5,3.44,0.3
127.5833,26.6,5.5,1.8,3.25,0.3
127.625,27.1,5.3,1.1,2.92,0.3
127.6667,28.4,5.8,2.3,2.32,0.3
127.7083,28.3,0,3.4,1.63,0.3
127.75,27.7,-0.4,2.6,0.96,0.3
127.7917,26,2.6,2.1,0.31,0.3
127.8333,24.8,3.9,1.5,0.01,0.3
127.875,22.9,4.8,0.7,0.01,0.3
127.9167,21.8,6,0.5,0.01,0.3
127.9583,20.2,6.5,1.1,0.01,0.3
128,19.4,6.4,1.7,0.01,0.3
128.0417,18.5,6.9,1.2,0.01,0.3
128.0833,17.4,7.1,0.9,0.01,0.3
128.125,17.1,7.4,1.8,0.01,0.6
128.1667,16.3,7.4,1,0.01,0.6
128.2083,15.6,7.6,1.5,0.01,0.6
128.25,15.8,7.7,1.4,0.04,0.7
128.2917,16.5,7.9,1.7,0.44,0.7
128.3333,17.7,8.2,1.1,0.96,0.6
128.375,19.7,8.3,1.2,1.43,0.6
128.4167,22.2,7.1,2.9,2.27,0.7
128.4583,24.2,6.4,2.5,2.68,0.7
128.5,26.7,3.2,3.3,3.05,0.8
128.5417,26.4,1.6,3.7,1.72,0.8
128.5833,25.6,3.5,3.5,1.68,1
128.625,24.7,9.8,2.2,0.96,1
128.6667,24.5,10.3,1.9,0.69,1
128.7083,24.1,11,1.9,0.41,1
128.75,23.6,13.1,1.2,0.35,1
128.7917,23.4,12.3,1.5,0.16,1
128.8333,23.1,13.5,1.6,0,1
128.875,22.9,13.3,1.8,0,1
128.9167,21.3,14.9,1.4,0,1
128.9583,20,15.2,1.8,0,1
129,18.5,14.5,2.5,0,1
129.0417,17.9,12.3,1.9,0,1
129.0833,16.4,14.4,1.7,0,1
129.125,15.8,14.1,1.4,0,1
129.1667,15.9,14.2,1.1,0,1
129.2083,15.9,14.5,0.7,0,1
129.25,16.3,14.8,1,0,1
129.2917,16,14.6,1.6,0.03,1
129.3333,16.2,14.8,0.8,0.12,1
129.375,16.6,15.2,1.2,0.18,1
129.4167,17.8,16.3,1.1,0.61,1
129.4583,17.8,15.7,0.8,0.41,1
129.5,19.7,15.3,0.8,1.46,1
129.5417,21.8,15.6,2,2.41,0.9
129.5833,21.5,16,1.4,1.4,0.9
129.625,21.3,16,1.3,0.36,0.9
129.6667,21.1,16.9,1.6,0.27,0.9
129.7083,21.4,17.3,2.7,0.35,0.9
129.75,21.9,14.7,2.9,0.96,0.9
129.7917,20.1,12,3.3,0.29,0.9
129.8333,18.5,12,2.7,0.03,0.9
129.875,17.4,10.9,1.8,0.03,0.6
129.9167,17,11,1.3,0.03,0.6
129.9583,16.5,10.7,1.5,0.03,0.6
130,16.2,10.4,1.8,0.03,0.7
130.0417,15.5,10.8,1.7,0.03,0.7
130.0833,15,10.9,1.1,0.03,0.7
130.125,15.6,10.3,1.8,0.03,0.7
130.1667,15.5,10.2,1.7,0.03,0.7
130.2083,15,9.7,2.2,0.03,0.7
130.25,14.8,9.3,0.7,0.02,0.8
130.2917,15.7,8.4,1.4,0.35,0.4
130.3333,17.6,7.8,2.2,1.33,0.1
130.375,18.6,6.4,3.3,2.1,0
130.4167,20.3,6.6,2.3,2.78,0
130.4583,22.1,5,2.9,3.27,0
130.5,24,5.3,3,3.59,0
130.5417,25.6,4.6,1.8,3.7,0
130.5833,26.6,3.1,2.6,3.56,0
130.625,27.9,2.1,2.8,3.17,0
130.6667,27.9,1.3,2.1,2.58,0
130.7083,27.5,1,2,1.79,0
130.75,26.3,2.2,2.2,0.73,0.2
130.7917,25.6,1.6,0.6,0.16,0.2
130.8333,23.7,3.5,2,0.01,0.2
130.875,23,5.4,1.3,0.01,0
130.9167,19.9,7.2,0.5,0.01,0
130.9583,19.3,7.3,0.6,0.01,0
131,18.5,7.5,1.2,0.01,0
131.0417,17.9,8.1,0.7,0.01,0
131.0833,16.9,8.3,0,0.01,0
131.125,16.4,9,0.1,0.01,0
131.1667,16,8.7,0.4,0.01,0
131.2083,15.7,8.8,0.9,0.01,0
131.25,16,9.4,0.4,0.05,0
131.2917,17,9.1,1.1,0.47,0
131.3333,18.2,9.7,0.9,1.17,0
131.375,20.8,8,0.6,1.91,0
131.4167,23.9,7,1,2.54,0
131.4583,26.1,7.6,2.2,3.04,0
131.5,27,8.4,2.1,3.37,0
131.5417,28.4,8.1,2.8,3.41,0
131.5833,29.7,7.5,2.6,3.32,0
131.625,29.7,7.5,3.6,2.95,0
131.6667,30.1,6.6,2.6,2.32,0
131.7083,30,7.2,3.5,1.6,0
131.75,29.2,7.1,2.8,0.92,0
131.7917,27.8,8.6,3.2,0.3,0
131.8333,26.5,9.3,2.1,0.01,0
131.875,25.7,9.4,1.4,0.01,0
131.9167,24.3,9.8,1,0.01,0
131.9583,22.6,11.3,1,0.01,0
132,21.6,12.4,1.7,0.01,0
132.0417,20.6,12.5,1.5,0.01,0
132.0833,20.1,12,0.7,0.01,0
132.125,19.4,12.1,1,0.01,0
132.1667,18.2,11.9,0.7,0.01,0
132.2083,17.7,11.2,0.6,0.01,0
132.25,17,11,0.3,0.05,0
132.2917,19.5,12.2,1.6,0.47,0
132.3333,20.3,12,1.5,1.17,0
132.375,22.2,10.9,1.6,1.93,0
132.4167,25,9.2,1,2.6,0
132.4583,27.1,7,2.5,3.16,0
132.5,29.5,3.4,1.9,3.48,0
132.5417,30.8,-0.8,1.6,3.57,0
132.5833,32.1,2.1,2.5,3.44,0
132.625,33.1,2,2.3,3.05,0
132.6667,32.4,0.4,2.1,2.47,0
132.7083,32.2,-2,1.7,1.75,0
132.75,30.9,-3,2.3,0.99,0
132.7917,29.1,-5.6,0.7,0.32,0
132.8333,28,-6.4,0.8,0.01,0
132.875,24.6,2,0.9,0.01,0
132.9167,23.5,0.5,0.6,0.01,0
132.9583,21.5,6.9,2,0.01,0
133,20.1,8.1,2.1,0.01,0
133.0417,18.4,9.9,1.5,0.01,0
133.0833,17.4,10.9,2,0.01,0
133.125,16.6,8.5,1.1,0.01,0.1
133.1667,16.1,8.5,1.6,0.01,0
133.2083,15.1,8.3,1,0.01,0
133.25,15.6,9,0.8,0.05,0
133.2917,17.3,7.8,1,0.51,0
133.3333,18.7,10.2,1.1,1.22,0
133.375,21.5,8.3,0.6,1.96,0.1
133.4167,24.4,6.6,1.5,2.51,0.3
133.4583,27.6,5.1,1.3,2.89,0.4
133.5,28.2,4.4,4.1,3.42,0.4
133.5417,28.5,4,3.9,3.45,0.4
133.5833,29.7,1.1,4.5,3.28,0.4
133.625,30,3,3.3,2.47,0.4
133.6667,30.2,1.5,2.1,2.13,0.5
133.7083,29.7,-1.6,2.3,1.6,0.2
133.75,28.4,0.9,1.8,1.01,0.3
133.7917,26.7,5,2.5,0.33,0.3
133.8333,25.3,5.9,1.3,0.02,0.3
133.875,23.9,6.1,0.3,0.02,0.3
133.9167,22.4,7.3,0.5,0.02,0.3
133.9583,21.1,7.6,1.1,0.02,0.3
134,20.3,8.6,0.8,0.02,0.3
134.0417,19.8,10.7,1.7,0.02,0.3
134.0833,18.9,11.2,1.5,0.02,0.3
134.125,18.3,12.5,1.4,0.02,0.4
134.1667,18.1,13.5,1.4,0.02,0.4
134.2083,17.8,14.1,1.3,0.02,0.3
134.25,17.7,14,0.6,0.06,0.6
134.2917,18.4,14.2,1,0.35,0.8
134.3333,19.8,14.1,1.5,0.94,0.8
134.375,21.7,13.8,1.3,1.34,0.6
134.4167,23.8,13.3,2.2,2.33,0.6
134.4583,26.1,10.2,2.6,2.65,0.6
134.5,26.8,6.7,3.7,3.4,0.6
134.5417,27.2,7,2.4,2.99,0.6
134.5833,28.8,5.5,3.5,3.23,0.7
134.625,27.6,5.7,2.3,2.46,0.8
134.6667,28.4,5.8,2.2,2.31,0.8
134.7083,27.6,5.1,1,1.31,0.6
134.75,24.1,8,5.2,0.88,0.6
134.7917,20.1,8.7,5.5,0.24,0.6
134.8333,18.4,9.7,5.4,0.02,0.6
134.875,17.1,10.2,5.5,0.02,0.6
134.9167,16.2,10.4,5.3,0.02,0.6
134.9583,15.4,10.1,4.6,0.02,0.6
135,14.9,9.8,4.4,0.02,0.6
135.0417,14.7,8.8,4.4,0.02,0.6
135.0833,14.6,8.9,4.2,0.02,0.6
135.125,14.2,9.2,4.4,0.02,0.7
135.1667,13.9,9.1,4.4,0.02,0.4
135.2083,13.8,8.8,4.1,0.02,0.6
135.25,13.9,8.7,4,0.04,0.9
135.2917,14.2,8.1,4.4,0.28,0.7
135.3333,15,7.7,3.7,0.7,0.7
135.375,14.8,8,5.3,0.96,0.8
135.4167,15,8.2,4.3,1.24,1
135.4583,15.8,8,5.1,1.96,1
135.5,16,7.9,5.5,1.73,0.8
135.5417,17,7.8,6.9,2.18,0.6
135.5833,17.8,8,5.8,3.71,0.4
135.625,17.7,7.9,6.3,3.27,0.2
135.6667,17.9,7.8,6,2.72,0.2
135.7083,17.7,7.1,5.4,2,0
135.75,16.6,6.9,4.6,1.2,0.2
135.7917,15.4,7.1,3.9,0.43,0.2
135.8333,14.4,6.9,4.8,0.02,0.2
135.875,14.3,7.1,4.6,0.02,0.8
135.9167,14.6,7.1,3.2,0.02,0.8
135.9583,14.6,7.1,3.1,0.02,0.8
136,14.8,6.8,3.1,0.02,0.8
136.0417,14.6,7.6,2.3,0.02,0.8
136.0833,14.4,8.3,3.1,0.02,0.8
136.125,14.1,8,2.6,0.02,0.8
136.1667,13.9,7.8,2.3,0.02,0.8
136.2083,13.9,7.1,3.5,0.02,0.9
136.25,14.1,7.3,3.4,0.03,0.8
136.2917,14.4,7.8,3.2,0.25,0.8
136.3333,15.3,8,2.4,0.55,0.8
136.375,18.1,8,2.3,1.27,0.7
136.4167,18.3,7.6,3.3,2.46,0.7
136.4583,19.1,7.8,4,2.66,0.6
136.5,20.3,6.9,3.1,2.25,0.7
136.5417,21.1,6.2,2,2.88,0.6
136.5833,22,6.6,2.1,3.04,0.7
136.625,22.7,6.8,1.3,1.9,0.7
136.6667,23.2,6.4,2.8,2.12,0.6
136.7083,22.9,6.1,2.9,2.06,0.5
136.75,21.4,6.8,4.6,0.98,0.3
136.7917,19.7,8,4,0.38,0.3
136.8333,18.1,8,4.4,0.01,0.3
136.875,16.5,7.9,4,0.01,0.4
136.9167,15.6,8,3.5,0.01,0.4
136.9583,15,8.2,4,0.01,0.4
137,14.6,8.3,3.9,0.01,0.3
137.0417,14,8.6,3.4,0.01,0.3
137.0833,13.5,9.1,2,0.01,0.3
137.125,12.9,9.5,1.6,0.01,0.3
137.1667,12.3,9.3,1.6,0.01,0.4
137.2083,11.8,9.1,1.7,0.01,0.3
137.25,12.1,9.2,0.8,0.07,0.4
137.2917,13.4,9.4,0.8,0.58,0.4
137.3333,15.4,9.7,0.7,1.25,0.4
137.375,18.2,10,1.3,1.95,0.4
137.4167,19.7,9.8,1.5,2.22,0.7
137.4583,21.2,8.7,1.8,2.4,0.7
137.5,23.6,8.4,1.2,2.91,0.7
137.5417,24.7,6.4,1.1,3.14,0.8
137.5833,25.8,4.2,2.3,2.39,0.8
137.625,25.8,6.4,4.2,2.66,0.8
137.6667,24.6,7.6,2.5,1.09,0.9
137.7083,24.6,8.1,2.7,1.12,0.9
137.75,24.2,8.9,2.3,0.44,0.9
137.7917,23.5,9.1,2,0.18,0.9
137.8333,23,10,2.8,0,0.9
137.875,22.4,10.8,2.9,0,1
137.9167,22.1,11.1,1.8,0,1
137.9583,20.9,12.8,2,0,1
138,19.5,15.3,2.1,0,1
138.0417,17.8,15.9,1.8,0,1
138.0833,17.3,15.6,2.7,0,1
138.125,16.6,15.2,2.2,0,1
138.1667,16.5,15.3,2.9,0,1
138.2083,16.5,15.3,1.7,0,1
138.25,15.7,14.5,2.8,0,1
138.2917,15.8,14.4,2.6,0.04,1
138.3333,15.7,14.3,3.4,0.11,1
138.375,15.8,14.6,1.8,0.17,1
138.4167,15.7,14.7,2.7,0.31,1
138.4583,16.2,14.8,1.9,0.37,1
138.5,16.5,15,3.1,0.8,1
138.5417,17.1,14.7,2.7,0.92,1
138.5833,17.2,14.8,2.1,0.6,1
138.625,18.2,15.2,0.8,0.91,1
138.6667,19.8,16,0.8,1.26,0.9
138.7083,20.2,15.8,0.8,0.87,0.9
138.75,20.6,16.2,0.7,0.82,0.6
138.7917,20.5,16.1,1.5,0.27,0.6
138.8333,19.8,15.8,0.8,0.05,0.6
138.875,19.3,16.5,0.9,0.05,0.8
138.9167,18.8,16.4,0.7,0.05,0.8
138.9583,18.5,16.1,0.2,0.05,0.8
139,18.1,16,0.4,0.05,0.8
139.0417,17.2,16,0.8,0.05,0.8
139.0833,16.4,15.5,0.4,0.05,0.8
139.125,16.4,15.4,0.4,0.05,0.7
139.1667,15.8,14.8,0.7,0.05,0.6
139.2083,15.9,15,1.2,0.05,0.6
139.25,15.9,14.9,1.1,0.03,0.8
139.2917,15.9,15,0.6,0.14,0.8
139.3333,16.6,15.4,1.2,0.31,0.8
139.375,18.3,16.2,0.7,0.66,0.8
139.4167,20.4,15.1,1.5,1.75,0.6
139.4583,23.1,12.1,3,2.84,0.6
139.5,24.7,13.5,2.8,3.2,0.7
139.5417,25.1,10.9,2.2,3.14,0.7
139.5833,25.6,12.7,3.2,2.25,0.7
139.625,25,12.8,2.6,1.12,0.8
139.6667,25.7,12.1,3.1,2.22,0.6
139.7083,26.1,8.5,3.2,1.95,0.1
139.75,24.7,6.4,2.8,1.09,0
139.7917,23,4.4,2.5,0.43,0
139.8333,21.2,7,2.8,0.03,0
139.875,20,6.6,2.5,0.03,0
139.9167,18.7,8,2.1,0.03,0
139.9583,18.2,8.4,2.7,0.03,0
140,17.5,8,3.2,0.03,0
140.0417,16.7,7.8,2.2,0.03,0
140.0833,16.2,7.6,2,0.03,0
140.125,15.1,8,1,0.03,0
140.1667,13.9,9.5,0.6,0.03,0
140.2083,12.3,9.3,0.9,0.03,0
140.25,12.9,9.1,0.7,0.08,0
140.2917,15.1,9.2,0.5,0.65,0
140.3333,17.1,9.2,0.6,1.42,0
140.375,19.4,6.1,1.3,2.24,0
140.4167,21,0.1,2.2,2.92,0
140.4583,24.2,1.1,1.1,3.41,0
140.5,25.1,-3.3,1.2,3.68,0
140.5417,26.6,-1.3,2.2,3.79,0
140.5833,27.5,-6.8,1.7,3.67,0
140.625,28.8,-5.8,2.1,3.28,0
140.6667,29,-3.3,2.3,2.71,0
140.7083,29.1,-2.1,2.1,1.94,0
140.75,28.8,-2.3,2,1.15,0
140.7917,27.5,-2.4,2.4,0.43,0
140.8333,25.6,1.6,1.2,0.02,0
140.875,22.9,5.3,1.7,0.02,0
140.9167,21.2,5.9,0.7,0.02,0
140.9583,20.7,6.2,0.6,0.02,0
141,19.7,6,1.1,0.02,0
141.0417,19.5,5.1,1,0.02,0
141.0833,18.8,6.6,1.1,0.02,0
141.125,17.8,5.3,1.1,0.02,0
141.1667,17.7,5.6,1.1,0.02,0
141.2083,16.1,7.3,0.7,0.02,0
141.25,16,7.4,0.6,0.07,0
141.2917,17.1,8.2,1.5,0.49,0
141.3333,19.1,8.1,0.8,1.06,0
141.375,22,8.8,0.8,1.76,0
141.4167,24.3,7.8,1.1,2.34,0
141.4583,26.2,9.5,1.5,2.83,0
141.5,28.1,12.4,1.7,3.14,0
141.5417,29.4,11.4,3.1,3.33,0
141.5833,30,11,1.8,3.13,0
141.625,30.3,9.7,2.3,2.61,0
141.6667,30.7,10.6,1.6,2.01,0
141.7083,29.9,11.4,2.5,1.37,0
141.75,29.3,11.8,1.6,0.79,0
141.7917,26.9,9.7,3.9,0.28,0
141.8333,25.5,8.4,3,0.02,0
141.875,24,7.1,2.9,0.02,0.5
141.9167,22.9,7,3.3,0.02,0.5
141.9583,21.9,6.1,3.9,0.02,0.5
142,20.9,6.7,2.8,0.02,0.3
142.0417,20.2,6.8,2.5,0.02,0.3
142.0833,19.4,7.4,2.1,0.02,0.3
142.125,18.5,8.4,1.8,0.02,0.3
142.1667,17.5,9.6,1.9,0.02,0
142.2083,17.2,10,2.4,0.02,0.3
142.25,17.2,9.8,1.9,0.05,0.5
142.2917,18.2,9.2,1.2,0.46,0.5
142.3333,20.2,9.7,1.1,1.1,0
142.375,22.6,9,1.1,1.87,0
142.4167,25.5,8.9,0.9,2.54,0
142.4583,27.2,10.8,1.2,3.02,0
142.5,29.1,11.6,1.4,3.39,0
142.5417,30.3,11.2,1.4,3.53,0
142.5833,31.4,10.1,1.6,3.24,0
142.625,31.1,9.8,2.2,2.88,0
142.6667,30.6,11,4.2,2.31,0
142.7083,29.8,11.3,3.1,1.63,0
142.75,28.1,10.7,3.9,0.93,0
142.7917,26.2,11.5,4,0.3,0
142.8333,25,12.2,3.3,0.02,0
142.875,23.9,12.2,2.6,0.02,0
142.9167,22.4,12.3,2.6,0.02,0
142.9583,21.6,12.4,1.1,0.02,0
143,21,12.6,1,0.02,0
143.0417,20.2,12.4,2.2,0.02,0
143.0833,19.6,12.5,1.6,0.02,0
143.125,19,13.8,0.9,0.02,0
143.1667,18.7,14.1,0.4,0.02,0
143.2083,17.9,14.3,1,0.02,0
143.25,18,14,1,0.09,0
143.2917,19.2,14.4,0.8,0.54,0
143.3333,22,14.1,0.4,1.26,0
143.375,24,12.6,2.5,1.99,0.2
143.4167,26.1,11,2.5,2.63,0.2
143.4583,28.3,9,2.4,3.13,0.3
143.5,29.3,8.3,2.8,3.48,0.3
143.5417,31.3,7,2.7,3.58,0.3
143.5833,32.9,6.2,2.3,3.48,0.3
143.625,33.6,5.9,2.4,3.02,0.3
143.6667,33.6,4.3,2.5,2.5,0.2
143.7083,34.1,4.7,2.4,1.83,0
143.75,33,4.6,2.4,1.08,0
143.7917,31.4,7.1,1.6,0.4,0
143.8333,29.4,8.4,1.8,0.02,0
143.875,27.9,8.2,1.2,0.02,0
143.9167,27.5,8.3,2.4,0.02,0
143.9583,26.4,8.8,1.8,0.02,0
144,25.9,9.2,0.5,0.02,0
144.0417,23,10.7,0.7,0.02,0
144.0833,22.2,11.5,0.8,0.02,0
144.125,20.8,11.9,1.4,0.02,0.3
144.1667,20.8,12.9,1.1,0.02,0.3
144.2083,19.8,12.7,1.5,0.02,0.3
144.25,19.8,13,2.3,0.06,0.8
144.2917,20.1,13.5,3,0.32,0.8
144.3333,21,12.6,4.7,0.95,0.6
144.375,21.7,13,4.9,1.78,0.6
144.4167,23.9,13.1,4.3,2.43,0.6
144.4583,25.1,12.9,4.8,2.51,0.7
144.5,27.8,13.7,3.5,2.71,0.7
144.5417,29.3,13.9,2.6,3.38,0.7
144.5833,29.4,13.5,1.3,3.06,0.4
144.625,30.1,13.8,3.5,2.72,0.3
144.6667,29.9,13.6,3.7,2.22,0.3
144.7083,29.3,13.9,3.8,1.52,0.3
144.75,27.1,14.4,4.6,0.88,0
144.7917,25.4,14.2,4.4,0.3,0
144.8333,23.4,13.5,4.7,0.02,0
144.875,21.3,12.9,3.2,0.02,0.3
144.9167,19.9,13.3,3.4,0.02,0.3
144.9583,18.8,13.6,3.1,0.02,0.3
145,18,14,3.6,0.02,0.4
145.0417,17.6,14.1,2.3,0.02,0.4
145.0833,17.2,13.9,2.4,0.02,0.4
145.125,16.8,13.8,2.7,0.02,0.6
145.1667,16.9,13.9,2.5,0.02,0.7
145.2083,17,14,1.9,0.02,0.8
145.25,16.9,13.9,1.9,0.07,0.9
145.2917,17.4,13.7,1.6,0.45,0.9
145.3333,19.6,14.6,1,1.08,0.7
145.375,22.5,14,0.7,1.8,0.7
145.4167,24.2,11.5,0.6,2.23,0.8
145.4583,25.8,11.5,1.5,2.43,0.8
145.5,27.6,11.5,1.1,2.94,0.8
145.5417,29,11.5,1.3,3.05,0.8
145.5833,29.6,11.6,1.6,2.97,0.9
145.625,29.5,10,1.2,1.83,0.9
145.6667,29.4,10.9,3.6,1.57,0.9
145.7083,28.4,11,1.8,0.76,0.9
145.75,27.4,14,1.6,0.4,0.9
145.7917,26.7,13.7,1.6,0.17,0.9
145.8333,25.9,14.6,1.2,0.01,0.9
145.875,25,14.4,1,0.01,0.9
145.9167,25,14.4,0.7,0.01,0.9
145.9583,24.1,14.4,1.5,0.01,0.9
146,23.7,14.1,2.4,0.01,0.9
146.0417,23.1,14.3,1.7,0.01,0.9
146.0833,22.7,14.2,2.4,0.01,0.9
146.125,21.9,15.4,1.4,0.01,1
146.1667,21.6,15.4,2.5,0.01,1
146.2083,21.1,15.6,2,0.01,1
146.25,21.2,14.3,3.4,0.03,1
146.2917,21.9,14,3.8,0.45,1
146.3333,22.2,14.5,3.4,0.5,1
146.375,23.1,14.9,3.2,0.8,1
146.4167,23.9,15.1,3.5,1.32,1
146.4583,24.3,14.3,2.9,0.96,1
146.5,25.1,13.3,2.7,1.04,1
146.5417,24.9,12.8,4.2,0.96,1
146.5833,25.3,12.5,4.3,0.89,1
146.625,21.2,17.6,1.5,0.47,1
146.6667,20.2,17.5,2.3,0.3,1
146.7083,19.1,16.8,4.3,0.22,1
146.75,19.3,17.2,2.8,0.14,1
146.7917,19.2,17.1,3,0.06,1
146.8333,18.9,17.2,2.9,0,1
146.875,18.9,17.3,2.7,0,1
146.9167,18.8,17.2,2.5,0,1
146.9583,18.9,17.3,2.9,0,1
147,18.8,17.2,2.6,0,1
147.0417,18.5,17.1,1.8,0,1
147.0833,18.3,17.1,1.5,0,1
147.125,18.2,17,1.1,0,1
147.1667,18.3,17.1,2.6,0,1
147.2083,18.3,17.1,2.8,0,1
147.25,18.4,17.2,2.1,0.01,1
147.2917,18.6,17.4,1.6,0.05,1
147.3333,19.1,17.9,2.6,0.17,1
147.375,19.3,18.1,2.9,0.22,1
147.4167,19.7,18.5,2.8,0.24,1
147.4583,20.6,19.7,2.2,0.52,1
147.5,21.2,20,1.1,0.47,1
147.5417,22.4,21.3,1.9,1.06,1
147.5833,22.1,21,2.1,0.67,1
147.625,22.4,21.3,0.4,0.41,1
147.6667,23,21.8,0.8,0.52,1
147.7083,23.5,21.9,1,0.47,0.9
147.75,23.8,21.8,0.3,0.44,0.9
147.7917,23.8,20.3,0.2,0.16,0.9
147.8333,23,21.2,0.5,0.02,0.9
147.875,22.5,20.4,0.5,0.02,0.7
147.9167,21.9,20.5,0.4,0.02,0.7
147.9583,21.7,19.8,0.5,0.02,1
148,21.1,19.7,1.4,0.02,1
148.0417,21,19.8,0.1,0.02,1
148.0833,21,19.8,0.3,0.02,1
148.125,20.7,19.5,0.9,0.02,0.8
148.1667,20.7,18.9,0.9,0.02,0.9
148.2083,20.6,18.7,0,0.02,0.9
148.25,20.5,18.9,0,0.05,1
148.2917,20.8,18.5,1.6,0.16,1
148.3333,21.4,18.5,1.7,0.29,1
148.375,21.4,18.1,2.8,0.4,1
148.4167,21.6,18.1,1.5,0.45,1
148.4583,22.8,17.4,2,0.84,1
148.5,22.7,17.3,3.6,0.36,1
148.5417,24.2,17.1,2.9,1.15,0.9
148.5833,24.5,16.7,4,1.66,0.9
148.625,24.1,17.3,2.8,1.18,1
148.6667,23.2,17.4,3.3,0.58,1
148.7083,22.4,15.9,3.9,0.26,1
148.75,22,13.6,2.9,0.38,1
148.7917,21.4,12.7,3.7,0.18,1
148.8333,20.7,13.1,2.1,0.02,1
148.875,20.2,13.1,2.4,0.02,1
148.9167,20.1,13.5,1.5,0.02,1
148.9583,19.7,13.8,2.6,0.02,1
149,19.3,13.2,1.9,0.02,1
149.0417,18.8,13.2,2,0.02,1
149.0833,18.4,13.2,1.6,0.02,1
149.125,17.8,12.8,1.2,0.02,1
149.1667,17.6,12,1,0.02,1
149.2083,17.2,12.1,0.2,0.02,0.8
149.25,17.3,12.4,1.1,0.07,0.8
149.2917,18.2,11.7,1.4,0.37,0.7
149.3333,19.8,11.2,1.7,1.22,0.6
149.375,21.2,10.3,2.9,1.92,0.8
149.4167,22.9,8.9,2.9,2.45,0.5
149.4583,23.2,7.6,3.1,2.89,0.8
149.5,24.3,6.9,2.3,2.42,0.7
149.5417,26.2,7.2,2.6,3.26,0.4
149.5833,27.4,6.1,1.8,3.58,0.3
149.625,28.6,6,2.4,3.19,0.2
